id,column_name,response,sign_fill,sign_rough,strength_fill,strength_rough
10.0,rf_-,0.0,-1,-1,-1,-1
10.0,rf_-,0.0,-1,-1,-1,-1
10.0,rf_--,0.0,-1,-1,1,1
10.0,rf_--,0.0,-1,-1,1,1
10.0,rf_--,0.0,-1,-1,1,1
10.0,rf_--,0.0,-1,-1,1,1
10.0,rf_--,0.0,-1,-1,1,1
10.0,rf_--,0.0,-1,-1,1,1
10.0,rf_--,0.0,-1,-1,1,1
10.0,rf_--,0.0,-1,-1,1,1
10.0,ro_+,0.0,-1,1,1,-1
10.0,ro_+,1.0,-1,1,1,-1
10.0,ro_+,1.0,-1,1,1,-1
10.0,ro_+,1.0,-1,1,1,-1
10.0,ro_+,1.0,-1,1,1,-1
10.0,ro_+,0.0,-1,1,1,-1
10.0,ro_+,1.0,-1,1,1,-1
10.0,ro_+,0.0,-1,1,1,-1
10.0,ro_++,0.0,-1,1,-1,1
10.0,ro_++,0.0,-1,1,-1,1
10.0,ro_++,0.0,-1,1,-1,1
10.0,ro_++,0.0,-1,1,-1,1
10.0,ro_++,0.0,-1,1,-1,1
10.0,ro_++,0.0,-1,1,-1,1
10.0,ro_++,0.0,-1,1,-1,1
10.0,ro_++,0.0,-1,1,-1,1
10.0,ro_-,1.0,1,-1,1,-1
10.0,ro_-,0.0,1,-1,1,-1
10.0,ro_-,0.0,1,-1,1,-1
10.0,ro_-,0.0,1,-1,1,-1
10.0,ro_-,0.0,1,-1,1,-1
10.0,ro_-,1.0,1,-1,1,-1
10.0,ro_-,0.0,1,-1,1,-1
10.0,ro_-,1.0,1,-1,1,-1
10.0,ro_--,0.0,1,-1,-1,1
10.0,ro_--,0.0,1,-1,-1,1
10.0,ro_--,0.0,1,-1,-1,1
10.0,ro_--,0.0,1,-1,-1,1
10.0,ro_--,0.0,1,-1,-1,1
10.0,ro_--,0.0,1,-1,-1,1
10.0,ro_--,0.0,1,-1,-1,1
10.0,ro_--,0.0,1,-1,-1,1
10.0,sf_+,1.0,1,-1,-1,1
10.0,sf_+,0.0,1,-1,-1,1
10.0,sf_+,0.0,1,-1,-1,1
10.0,sf_+,0.0,1,-1,-1,1
10.0,sf_+,0.0,1,-1,-1,1
10.0,sf_+,1.0,1,-1,-1,1
10.0,sf_+,0.0,1,-1,-1,1
10.0,sf_+,1.0,1,-1,-1,1
10.0,sf_++,0.0,1,-1,1,-1
10.0,sf_++,0.0,1,-1,1,-1
10.0,sf_++,0.0,1,-1,1,-1
10.0,sf_++,0.0,1,-1,1,-1
10.0,sf_++,0.0,1,-1,1,-1
10.0,sf_++,0.0,1,-1,1,-1
10.0,sf_++,0.0,1,-1,1,-1
10.0,sf_++,0.0,1,-1,1,-1
10.0,sf_-,0.0,-1,1,-1,1
10.0,sf_-,1.0,-1,1,-1,1
10.0,sf_-,1.0,-1,1,-1,1
10.0,sf_-,1.0,-1,1,-1,1
10.0,sf_-,1.0,-1,1,-1,1
10.0,sf_-,0.0,-1,1,-1,1
10.0,sf_-,1.0,-1,1,-1,1
10.0,sf_-,0.0,-1,1,-1,1
10.0,sf_--,0.0,-1,1,1,-1
10.0,sf_--,0.0,-1,1,1,-1
10.0,sf_--,0.0,-1,1,1,-1
10.0,sf_--,0.0,-1,1,1,-1
10.0,sf_--,0.0,-1,1,1,-1
10.0,sf_--,0.0,-1,1,1,-1
10.0,sf_--,0.0,-1,1,1,-1
10.0,sf_--,0.0,-1,1,1,-1
10.0,so_+,0.0,-1,-1,1,1
10.0,so_+,0.0,-1,-1,1,1
10.0,so_+,0.0,-1,-1,1,1
10.0,so_+,0.0,-1,-1,1,1
10.0,so_+,0.0,-1,-1,1,1
10.0,so_+,0.0,-1,-1,1,1
10.0,so_+,0.0,-1,-1,1,1
10.0,so_+,0.0,-1,-1,1,1
10.0,so_++,0.0,-1,-1,-1,-1
10.0,so_++,0.0,-1,-1,-1,-1
10.0,so_++,0.0,-1,-1,-1,-1
10.0,so_++,0.0,-1,-1,-1,-1
10.0,so_++,0.0,-1,-1,-1,-1
10.0,so_++,0.0,-1,-1,-1,-1
10.0,so_++,0.0,-1,-1,-1,-1
10.0,so_++,0.0,-1,-1,-1,-1
10.0,so_-,0.0,1,1,1,1
10.0,so_-,0.0,1,1,1,1
10.0,so_-,0.0,1,1,1,1
10.0,so_-,0.0,1,1,1,1
10.0,so_-,0.0,1,1,1,1
10.0,so_-,0.0,1,1,1,1
10.0,so_-,0.0,1,1,1,1
10.0,so_-,0.0,1,1,1,1
10.0,so_--,1.0,1,1,-1,-1
10.0,so_--,1.0,1,1,-1,-1
10.0,so_--,1.0,1,1,-1,-1
10.0,so_--,1.0,1,1,-1,-1
10.0,so_--,1.0,1,1,-1,-1
10.0,so_--,1.0,1,1,-1,-1
10.0,so_--,1.0,1,1,-1,-1
10.0,so_--,1.0,1,1,-1,-1
11.0,rf_+,0.0,1,1,-1,-1
11.0,rf_+,0.0,1,1,-1,-1
11.0,rf_+,0.0,1,1,-1,-1
11.0,rf_+,0.0,1,1,-1,-1
11.0,rf_+,0.0,1,1,-1,-1
11.0,rf_+,0.0,1,1,-1,-1
11.0,rf_+,0.0,1,1,-1,-1
11.0,rf_+,0.0,1,1,-1,-1
11.0,rf_++,1.0,1,1,1,1
11.0,rf_++,1.0,1,1,1,1
11.0,rf_++,1.0,1,1,1,1
11.0,rf_++,1.0,1,1,1,1
11.0,rf_++,1.0,1,1,1,1
11.0,rf_++,1.0,1,1,1,1
11.0,rf_++,1.0,1,1,1,1
11.0,rf_++,1.0,1,1,1,1
11.0,rf_-,0.0,-1,-1,-1,-1
11.0,rf_-,0.0,-1,-1,-1,-1
11.0,rf_-,0.0,-1,-1,-1,-1
11.0,rf_-,0.0,-1,-1,-1,-1
11.0,rf_-,0.0,-1,-1,-1,-1
11.0,rf_-,0.0,-1,-1,-1,-1
11.0,rf_-,0.0,-1,-1,-1,-1
11.0,rf_-,0.0,-1,-1,-1,-1
11.0,rf_--,0.0,-1,-1,1,1
11.0,rf_--,0.0,-1,-1,1,1
11.0,rf_--,0.0,-1,-1,1,1
11.0,rf_--,0.0,-1,-1,1,1
11.0,rf_--,0.0,-1,-1,1,1
11.0,rf_--,0.0,-1,-1,1,1
11.0,rf_--,0.0,-1,-1,1,1
11.0,rf_--,0.0,-1,-1,1,1
11.0,ro_+,1.0,-1,1,1,-1
11.0,ro_+,1.0,-1,1,1,-1
11.0,ro_+,1.0,-1,1,1,-1
11.0,ro_+,1.0,-1,1,1,-1
11.0,ro_+,1.0,-1,1,1,-1
11.0,ro_+,1.0,-1,1,1,-1
11.0,ro_+,1.0,-1,1,1,-1
11.0,ro_+,1.0,-1,1,1,-1
11.0,ro_++,0.0,-1,1,-1,1
11.0,ro_++,0.0,-1,1,-1,1
11.0,ro_++,0.0,-1,1,-1,1
11.0,ro_++,0.0,-1,1,-1,1
11.0,ro_++,0.0,-1,1,-1,1
11.0,ro_++,0.0,-1,1,-1,1
11.0,ro_++,0.0,-1,1,-1,1
11.0,ro_++,0.0,-1,1,-1,1
11.0,ro_-,0.0,1,-1,1,-1
11.0,ro_-,0.0,1,-1,1,-1
11.0,ro_-,0.0,1,-1,1,-1
11.0,ro_-,0.0,1,-1,1,-1
11.0,ro_-,0.0,1,-1,1,-1
11.0,ro_-,0.0,1,-1,1,-1
11.0,ro_-,0.0,1,-1,1,-1
11.0,ro_-,0.0,1,-1,1,-1
11.0,ro_--,0.0,1,-1,-1,1
11.0,ro_--,0.0,1,-1,-1,1
11.0,ro_--,0.0,1,-1,-1,1
11.0,ro_--,0.0,1,-1,-1,1
11.0,ro_--,0.0,1,-1,-1,1
11.0,ro_--,0.0,1,-1,-1,1
11.0,ro_--,0.0,1,-1,-1,1
11.0,ro_--,0.0,1,-1,-1,1
11.0,sf_+,0.0,1,-1,-1,1
11.0,sf_+,0.0,1,-1,-1,1
11.0,sf_+,0.0,1,-1,-1,1
11.0,sf_+,0.0,1,-1,-1,1
11.0,sf_+,0.0,1,-1,-1,1
11.0,sf_+,0.0,1,-1,-1,1
11.0,sf_+,0.0,1,-1,-1,1
11.0,sf_+,0.0,1,-1,-1,1
11.0,sf_++,0.0,1,-1,1,-1
11.0,sf_++,0.0,1,-1,1,-1
11.0,sf_++,0.0,1,-1,1,-1
11.0,sf_++,0.0,1,-1,1,-1
11.0,sf_++,0.0,1,-1,1,-1
11.0,sf_++,0.0,1,-1,1,-1
11.0,sf_++,0.0,1,-1,1,-1
11.0,sf_++,0.0,1,-1,1,-1
11.0,sf_-,0.0,-1,1,-1,1
11.0,sf_-,1.0,-1,1,-1,1
11.0,sf_-,1.0,-1,1,-1,1
11.0,sf_-,1.0,-1,1,-1,1
11.0,sf_-,0.0,-1,1,-1,1
11.0,sf_-,1.0,-1,1,-1,1
11.0,sf_-,1.0,-1,1,-1,1
11.0,sf_-,1.0,-1,1,-1,1
11.0,sf_--,1.0,-1,1,1,-1
11.0,sf_--,0.0,-1,1,1,-1
11.0,sf_--,0.0,-1,1,1,-1
11.0,sf_--,0.0,-1,1,1,-1
11.0,sf_--,1.0,-1,1,1,-1
11.0,sf_--,0.0,-1,1,1,-1
11.0,sf_--,0.0,-1,1,1,-1
11.0,sf_--,0.0,-1,1,1,-1
11.0,so_+,0.0,-1,-1,1,1
11.0,so_+,0.0,-1,-1,1,1
11.0,so_+,0.0,-1,-1,1,1
11.0,so_+,0.0,-1,-1,1,1
11.0,so_+,0.0,-1,-1,1,1
11.0,so_+,0.0,-1,-1,1,1
11.0,so_+,0.0,-1,-1,1,1
11.0,so_+,0.0,-1,-1,1,1
11.0,so_++,0.0,-1,-1,-1,-1
11.0,so_++,0.0,-1,-1,-1,-1
11.0,so_++,0.0,-1,-1,-1,-1
11.0,so_++,0.0,-1,-1,-1,-1
11.0,so_++,0.0,-1,-1,-1,-1
11.0,so_++,0.0,-1,-1,-1,-1
11.0,so_++,0.0,-1,-1,-1,-1
11.0,so_++,0.0,-1,-1,-1,-1
11.0,so_-,1.0,1,1,1,1
11.0,so_-,0.0,1,1,1,1
11.0,so_-,0.0,1,1,1,1
11.0,so_-,0.0,1,1,1,1
11.0,so_-,1.0,1,1,1,1
11.0,so_-,0.0,1,1,1,1
11.0,so_-,0.0,1,1,1,1
11.0,so_-,0.0,1,1,1,1
11.0,so_--,0.0,1,1,-1,-1
11.0,so_--,1.0,1,1,-1,-1
11.0,so_--,1.0,1,1,-1,-1
11.0,so_--,1.0,1,1,-1,-1
11.0,so_--,0.0,1,1,-1,-1
11.0,so_--,1.0,1,1,-1,-1
11.0,so_--,1.0,1,1,-1,-1
11.0,so_--,1.0,1,1,-1,-1
12.0,rf_+,0.0,1,1,-1,-1
12.0,rf_+,0.0,1,1,-1,-1
12.0,rf_+,0.0,1,1,-1,-1
12.0,rf_+,0.0,1,1,-1,-1
12.0,rf_+,0.0,1,1,-1,-1
12.0,rf_+,0.0,1,1,-1,-1
12.0,rf_+,0.0,1,1,-1,-1
12.0,rf_+,0.0,1,1,-1,-1
12.0,rf_++,0.0,1,1,1,1
12.0,rf_++,0.0,1,1,1,1
12.0,rf_++,0.0,1,1,1,1
12.0,rf_++,0.0,1,1,1,1
12.0,rf_++,0.0,1,1,1,1
12.0,rf_++,0.0,1,1,1,1
12.0,rf_++,0.0,1,1,1,1
12.0,rf_++,0.0,1,1,1,1
12.0,rf_-,1.0,-1,-1,-1,-1
12.0,rf_-,1.0,-1,-1,-1,-1
12.0,rf_-,1.0,-1,-1,-1,-1
12.0,rf_-,0.0,-1,-1,-1,-1
12.0,rf_-,0.0,-1,-1,-1,-1
12.0,rf_-,1.0,-1,-1,-1,-1
12.0,rf_-,1.0,-1,-1,-1,-1
12.0,rf_-,1.0,-1,-1,-1,-1
12.0,rf_--,0.0,-1,-1,1,1
12.0,rf_--,0.0,-1,-1,1,1
12.0,rf_--,0.0,-1,-1,1,1
12.0,rf_--,1.0,-1,-1,1,1
12.0,rf_--,1.0,-1,-1,1,1
12.0,rf_--,0.0,-1,-1,1,1
12.0,rf_--,0.0,-1,-1,1,1
12.0,rf_--,0.0,-1,-1,1,1
12.0,ro_+,0.0,-1,1,1,-1
12.0,ro_+,0.0,-1,1,1,-1
12.0,ro_+,0.0,-1,1,1,-1
12.0,ro_+,0.0,-1,1,1,-1
12.0,ro_+,0.0,-1,1,1,-1
12.0,ro_+,0.0,-1,1,1,-1
12.0,ro_+,0.0,-1,1,1,-1
12.0,ro_+,0.0,-1,1,1,-1
12.0,ro_++,0.0,-1,1,-1,1
12.0,ro_++,0.0,-1,1,-1,1
12.0,ro_++,0.0,-1,1,-1,1
12.0,ro_++,0.0,-1,1,-1,1
12.0,ro_++,0.0,-1,1,-1,1
12.0,ro_++,0.0,-1,1,-1,1
12.0,ro_++,0.0,-1,1,-1,1
12.0,ro_++,0.0,-1,1,-1,1
12.0,ro_-,0.0,1,-1,1,-1
12.0,ro_-,0.0,1,-1,1,-1
12.0,ro_-,0.0,1,-1,1,-1
12.0,ro_-,1.0,1,-1,1,-1
12.0,ro_-,1.0,1,-1,1,-1
12.0,ro_-,0.0,1,-1,1,-1
12.0,ro_-,0.0,1,-1,1,-1
12.0,ro_-,0.0,1,-1,1,-1
12.0,ro_--,1.0,1,-1,-1,1
12.0,ro_--,1.0,1,-1,-1,1
12.0,ro_--,1.0,1,-1,-1,1
12.0,ro_--,0.0,1,-1,-1,1
12.0,ro_--,0.0,1,-1,-1,1
12.0,ro_--,1.0,1,-1,-1,1
12.0,ro_--,1.0,1,-1,-1,1
12.0,ro_--,1.0,1,-1,-1,1
12.0,sf_+,1.0,1,-1,-1,1
12.0,sf_+,1.0,1,-1,-1,1
12.0,sf_+,1.0,1,-1,-1,1
12.0,sf_+,1.0,1,-1,-1,1
12.0,sf_+,0.0,1,-1,-1,1
12.0,sf_+,1.0,1,-1,-1,1
12.0,sf_+,1.0,1,-1,-1,1
12.0,sf_+,1.0,1,-1,-1,1
12.0,sf_++,0.0,1,-1,1,-1
12.0,sf_++,0.0,1,-1,1,-1
12.0,sf_++,0.0,1,-1,1,-1
12.0,sf_++,0.0,1,-1,1,-1
12.0,sf_++,1.0,1,-1,1,-1
12.0,sf_++,0.0,1,-1,1,-1
12.0,sf_++,0.0,1,-1,1,-1
12.0,sf_++,0.0,1,-1,1,-1
12.0,sf_-,0.0,-1,1,-1,1
12.0,sf_-,0.0,-1,1,-1,1
12.0,sf_-,0.0,-1,1,-1,1
12.0,sf_-,0.0,-1,1,-1,1
12.0,sf_-,0.0,-1,1,-1,1
12.0,sf_-,0.0,-1,1,-1,1
12.0,sf_-,0.0,-1,1,-1,1
12.0,sf_-,0.0,-1,1,-1,1
12.0,sf_--,0.0,-1,1,1,-1
12.0,sf_--,0.0,-1,1,1,-1
12.0,sf_--,0.0,-1,1,1,-1
12.0,sf_--,0.0,-1,1,1,-1
12.0,sf_--,0.0,-1,1,1,-1
12.0,sf_--,0.0,-1,1,1,-1
12.0,sf_--,0.0,-1,1,1,-1
12.0,sf_--,0.0,-1,1,1,-1
12.0,so_+,0.0,-1,-1,1,1
12.0,so_+,0.0,-1,-1,1,1
12.0,so_+,0.0,-1,-1,1,1
12.0,so_+,0.0,-1,-1,1,1
12.0,so_+,1.0,-1,-1,1,1
12.0,so_+,0.0,-1,-1,1,1
12.0,so_+,0.0,-1,-1,1,1
12.0,so_+,0.0,-1,-1,1,1
12.0,so_++,1.0,-1,-1,-1,-1
12.0,so_++,1.0,-1,-1,-1,-1
12.0,so_++,1.0,-1,-1,-1,-1
12.0,so_++,1.0,-1,-1,-1,-1
12.0,so_++,0.0,-1,-1,-1,-1
12.0,so_++,1.0,-1,-1,-1,-1
12.0,so_++,1.0,-1,-1,-1,-1
12.0,so_++,1.0,-1,-1,-1,-1
12.0,so_-,0.0,1,1,1,1
12.0,so_-,0.0,1,1,1,1
12.0,so_-,0.0,1,1,1,1
12.0,so_-,0.0,1,1,1,1
12.0,so_-,0.0,1,1,1,1
12.0,so_-,0.0,1,1,1,1
12.0,so_-,0.0,1,1,1,1
12.0,so_-,0.0,1,1,1,1
12.0,so_--,0.0,1,1,-1,-1
12.0,so_--,0.0,1,1,-1,-1
12.0,so_--,0.0,1,1,-1,-1
12.0,so_--,0.0,1,1,-1,-1
12.0,so_--,0.0,1,1,-1,-1
12.0,so_--,0.0,1,1,-1,-1
12.0,so_--,0.0,1,1,-1,-1
12.0,so_--,0.0,1,1,-1,-1
13.0,rf_+,0.0,1,1,-1,-1
13.0,rf_+,0.0,1,1,-1,-1
13.0,rf_+,0.0,1,1,-1,-1
13.0,rf_+,0.0,1,1,-1,-1
13.0,rf_+,0.0,1,1,-1,-1
13.0,rf_+,1.0,1,1,-1,-1
13.0,rf_+,0.0,1,1,-1,-1
13.0,rf_+,0.0,1,1,-1,-1
13.0,rf_++,1.0,1,1,1,1
13.0,rf_++,1.0,1,1,1,1
13.0,rf_++,1.0,1,1,1,1
13.0,rf_++,1.0,1,1,1,1
13.0,rf_++,1.0,1,1,1,1
13.0,rf_++,0.0,1,1,1,1
13.0,rf_++,1.0,1,1,1,1
13.0,rf_++,1.0,1,1,1,1
13.0,rf_-,0.0,-1,-1,-1,-1
13.0,rf_-,0.0,-1,-1,-1,-1
13.0,rf_-,0.0,-1,-1,-1,-1
13.0,rf_-,0.0,-1,-1,-1,-1
13.0,rf_-,0.0,-1,-1,-1,-1
13.0,rf_-,0.0,-1,-1,-1,-1
13.0,rf_-,0.0,-1,-1,-1,-1
13.0,rf_-,0.0,-1,-1,-1,-1
13.0,rf_--,0.0,-1,-1,1,1
13.0,rf_--,0.0,-1,-1,1,1
13.0,rf_--,0.0,-1,-1,1,1
13.0,rf_--,0.0,-1,-1,1,1
13.0,rf_--,0.0,-1,-1,1,1
13.0,rf_--,0.0,-1,-1,1,1
13.0,rf_--,0.0,-1,-1,1,1
13.0,rf_--,0.0,-1,-1,1,1
13.0,ro_+,1.0,-1,1,1,-1
13.0,ro_+,0.0,-1,1,1,-1
13.0,ro_+,0.0,-1,1,1,-1
13.0,ro_+,1.0,-1,1,1,-1
13.0,ro_+,0.0,-1,1,1,-1
13.0,ro_+,0.0,-1,1,1,-1
13.0,ro_+,1.0,-1,1,1,-1
13.0,ro_+,1.0,-1,1,1,-1
13.0,ro_++,0.0,-1,1,-1,1
13.0,ro_++,0.0,-1,1,-1,1
13.0,ro_++,0.0,-1,1,-1,1
13.0,ro_++,0.0,-1,1,-1,1
13.0,ro_++,0.0,-1,1,-1,1
13.0,ro_++,0.0,-1,1,-1,1
13.0,ro_++,0.0,-1,1,-1,1
13.0,ro_++,0.0,-1,1,-1,1
13.0,ro_-,0.0,1,-1,1,-1
13.0,ro_-,1.0,1,-1,1,-1
13.0,ro_-,1.0,1,-1,1,-1
13.0,ro_-,0.0,1,-1,1,-1
13.0,ro_-,1.0,1,-1,1,-1
13.0,ro_-,0.0,1,-1,1,-1
13.0,ro_-,0.0,1,-1,1,-1
13.0,ro_-,0.0,1,-1,1,-1
13.0,ro_--,0.0,1,-1,-1,1
13.0,ro_--,0.0,1,-1,-1,1
13.0,ro_--,0.0,1,-1,-1,1
13.0,ro_--,0.0,1,-1,-1,1
13.0,ro_--,0.0,1,-1,-1,1
13.0,ro_--,1.0,1,-1,-1,1
13.0,ro_--,0.0,1,-1,-1,1
13.0,ro_--,0.0,1,-1,-1,1
13.0,sf_+,0.0,1,-1,-1,1
13.0,sf_+,1.0,1,-1,-1,1
13.0,sf_+,1.0,1,-1,-1,1
13.0,sf_+,0.0,1,-1,-1,1
13.0,sf_+,1.0,1,-1,-1,1
13.0,sf_+,0.0,1,-1,-1,1
13.0,sf_+,0.0,1,-1,-1,1
13.0,sf_+,0.0,1,-1,-1,1
13.0,sf_++,0.0,1,-1,1,-1
13.0,sf_++,0.0,1,-1,1,-1
13.0,sf_++,0.0,1,-1,1,-1
13.0,sf_++,0.0,1,-1,1,-1
13.0,sf_++,0.0,1,-1,1,-1
13.0,sf_++,1.0,1,-1,1,-1
13.0,sf_++,0.0,1,-1,1,-1
13.0,sf_++,0.0,1,-1,1,-1
13.0,sf_-,1.0,-1,1,-1,1
13.0,sf_-,0.0,-1,1,-1,1
13.0,sf_-,0.0,-1,1,-1,1
13.0,sf_-,1.0,-1,1,-1,1
13.0,sf_-,0.0,-1,1,-1,1
13.0,sf_-,0.0,-1,1,-1,1
13.0,sf_-,1.0,-1,1,-1,1
13.0,sf_-,1.0,-1,1,-1,1
13.0,sf_--,0.0,-1,1,1,-1
13.0,sf_--,0.0,-1,1,1,-1
13.0,sf_--,0.0,-1,1,1,-1
13.0,sf_--,0.0,-1,1,1,-1
13.0,sf_--,0.0,-1,1,1,-1
13.0,sf_--,0.0,-1,1,1,-1
13.0,sf_--,0.0,-1,1,1,-1
13.0,sf_--,0.0,-1,1,1,-1
13.0,so_+,0.0,-1,-1,1,1
13.0,so_+,0.0,-1,-1,1,1
13.0,so_+,0.0,-1,-1,1,1
13.0,so_+,0.0,-1,-1,1,1
13.0,so_+,0.0,-1,-1,1,1
13.0,so_+,0.0,-1,-1,1,1
13.0,so_+,0.0,-1,-1,1,1
13.0,so_+,0.0,-1,-1,1,1
13.0,so_++,0.0,-1,-1,-1,-1
13.0,so_++,0.0,-1,-1,-1,-1
13.0,so_++,0.0,-1,-1,-1,-1
13.0,so_++,0.0,-1,-1,-1,-1
13.0,so_++,0.0,-1,-1,-1,-1
13.0,so_++,0.0,-1,-1,-1,-1
13.0,so_++,0.0,-1,-1,-1,-1
13.0,so_++,0.0,-1,-1,-1,-1
13.0,so_-,0.0,1,1,1,1
13.0,so_-,0.0,1,1,1,1
13.0,so_-,0.0,1,1,1,1
13.0,so_-,0.0,1,1,1,1
13.0,so_-,0.0,1,1,1,1
13.0,so_-,1.0,1,1,1,1
13.0,so_-,0.0,1,1,1,1
13.0,so_-,0.0,1,1,1,1
13.0,so_--,1.0,1,1,-1,-1
13.0,so_--,1.0,1,1,-1,-1
13.0,so_--,1.0,1,1,-1,-1
13.0,so_--,1.0,1,1,-1,-1
13.0,so_--,1.0,1,1,-1,-1
13.0,so_--,0.0,1,1,-1,-1
13.0,so_--,1.0,1,1,-1,-1
13.0,so_--,1.0,1,1,-1,-1
14.0,rf_+,0.0,1,1,-1,-1
14.0,rf_+,0.0,1,1,-1,-1
14.0,rf_+,0.0,1,1,-1,-1
14.0,rf_+,0.0,1,1,-1,-1
14.0,rf_+,0.0,1,1,-1,-1
14.0,rf_+,0.0,1,1,-1,-1
14.0,rf_+,0.0,1,1,-1,-1
14.0,rf_+,0.0,1,1,-1,-1
14.0,rf_++,0.0,1,1,1,1
14.0,rf_++,0.0,1,1,1,1
14.0,rf_++,0.0,1,1,1,1
14.0,rf_++,0.0,1,1,1,1
14.0,rf_++,1.0,1,1,1,1
14.0,rf_++,0.0,1,1,1,1
14.0,rf_++,0.0,1,1,1,1
14.0,rf_++,0.0,1,1,1,1
14.0,rf_-,0.0,-1,-1,-1,-1
14.0,rf_-,1.0,-1,-1,-1,-1
14.0,rf_-,0.0,-1,-1,-1,-1
14.0,rf_-,0.0,-1,-1,-1,-1
14.0,rf_-,0.0,-1,-1,-1,-1
14.0,rf_-,0.0,-1,-1,-1,-1
14.0,rf_-,0.0,-1,-1,-1,-1
14.0,rf_-,0.0,-1,-1,-1,-1
14.0,rf_--,1.0,-1,-1,1,1
14.0,rf_--,0.0,-1,-1,1,1
14.0,rf_--,1.0,-1,-1,1,1
14.0,rf_--,1.0,-1,-1,1,1
14.0,rf_--,0.0,-1,-1,1,1
14.0,rf_--,1.0,-1,-1,1,1
14.0,rf_--,1.0,-1,-1,1,1
14.0,rf_--,1.0,-1,-1,1,1
14.0,ro_+,0.0,-1,1,1,-1
14.0,ro_+,0.0,-1,1,1,-1
14.0,ro_+,0.0,-1,1,1,-1
14.0,ro_+,0.0,-1,1,1,-1
14.0,ro_+,1.0,-1,1,1,-1
14.0,ro_+,0.0,-1,1,1,-1
14.0,ro_+,0.0,-1,1,1,-1
14.0,ro_+,0.0,-1,1,1,-1
14.0,ro_++,0.0,-1,1,-1,1
14.0,ro_++,0.0,-1,1,-1,1
14.0,ro_++,0.0,-1,1,-1,1
14.0,ro_++,0.0,-1,1,-1,1
14.0,ro_++,0.0,-1,1,-1,1
14.0,ro_++,0.0,-1,1,-1,1
14.0,ro_++,0.0,-1,1,-1,1
14.0,ro_++,0.0,-1,1,-1,1
14.0,ro_-,1.0,1,-1,1,-1
14.0,ro_-,0.0,1,-1,1,-1
14.0,ro_-,1.0,1,-1,1,-1
14.0,ro_-,1.0,1,-1,1,-1
14.0,ro_-,0.0,1,-1,1,-1
14.0,ro_-,1.0,1,-1,1,-1
14.0,ro_-,1.0,1,-1,1,-1
14.0,ro_-,1.0,1,-1,1,-1
14.0,ro_--,0.0,1,-1,-1,1
14.0,ro_--,1.0,1,-1,-1,1
14.0,ro_--,0.0,1,-1,-1,1
14.0,ro_--,0.0,1,-1,-1,1
14.0,ro_--,0.0,1,-1,-1,1
14.0,ro_--,0.0,1,-1,-1,1
14.0,ro_--,0.0,1,-1,-1,1
14.0,ro_--,0.0,1,-1,-1,1
14.0,sf_+,0.0,1,-1,-1,1
14.0,sf_+,0.0,1,-1,-1,1
14.0,sf_+,0.0,1,-1,-1,1
14.0,sf_+,0.0,1,-1,-1,1
14.0,sf_+,0.0,1,-1,-1,1
14.0,sf_+,0.0,1,-1,-1,1
14.0,sf_+,0.0,1,-1,-1,1
14.0,sf_+,0.0,1,-1,-1,1
14.0,sf_++,1.0,1,-1,1,-1
14.0,sf_++,1.0,1,-1,1,-1
14.0,sf_++,1.0,1,-1,1,-1
14.0,sf_++,1.0,1,-1,1,-1
14.0,sf_++,0.0,1,-1,1,-1
14.0,sf_++,1.0,1,-1,1,-1
14.0,sf_++,1.0,1,-1,1,-1
14.0,sf_++,1.0,1,-1,1,-1
14.0,sf_-,0.0,-1,1,-1,1
14.0,sf_-,0.0,-1,1,-1,1
14.0,sf_-,0.0,-1,1,-1,1
14.0,sf_-,0.0,-1,1,-1,1
14.0,sf_-,0.0,-1,1,-1,1
14.0,sf_-,0.0,-1,1,-1,1
14.0,sf_-,0.0,-1,1,-1,1
14.0,sf_-,0.0,-1,1,-1,1
14.0,sf_--,0.0,-1,1,1,-1
14.0,sf_--,0.0,-1,1,1,-1
14.0,sf_--,0.0,-1,1,1,-1
14.0,sf_--,0.0,-1,1,1,-1
14.0,sf_--,1.0,-1,1,1,-1
14.0,sf_--,0.0,-1,1,1,-1
14.0,sf_--,0.0,-1,1,1,-1
14.0,sf_--,0.0,-1,1,1,-1
14.0,so_+,1.0,-1,-1,1,1
14.0,so_+,1.0,-1,-1,1,1
14.0,so_+,1.0,-1,-1,1,1
14.0,so_+,1.0,-1,-1,1,1
14.0,so_+,0.0,-1,-1,1,1
14.0,so_+,1.0,-1,-1,1,1
14.0,so_+,1.0,-1,-1,1,1
14.0,so_+,1.0,-1,-1,1,1
14.0,so_++,0.0,-1,-1,-1,-1
14.0,so_++,0.0,-1,-1,-1,-1
14.0,so_++,0.0,-1,-1,-1,-1
14.0,so_++,0.0,-1,-1,-1,-1
14.0,so_++,0.0,-1,-1,-1,-1
14.0,so_++,0.0,-1,-1,-1,-1
14.0,so_++,0.0,-1,-1,-1,-1
14.0,so_++,0.0,-1,-1,-1,-1
14.0,so_-,0.0,1,1,1,1
14.0,so_-,0.0,1,1,1,1
14.0,so_-,0.0,1,1,1,1
14.0,so_-,0.0,1,1,1,1
14.0,so_-,1.0,1,1,1,1
14.0,so_-,0.0,1,1,1,1
14.0,so_-,0.0,1,1,1,1
14.0,so_-,0.0,1,1,1,1
14.0,so_--,0.0,1,1,-1,-1
14.0,so_--,0.0,1,1,-1,-1
14.0,so_--,0.0,1,1,-1,-1
